movieId,title,genres,year,director,cast,content_type,runtime_minutes,poster_url,synopsis
586,Crimson Heist (2008),Mystery|Adventure|Action,2008,D. Fincher,"Emma Stone, Chris Evans, Ana de Armas",tv_show,124,https://picsum.photos/seed/movie586/300/450,"A hollywood cinematic story of revenge, featuring a powerful ensemble cast and directed by D. Fincher."
587,Neon City (2025),Drama|Romance,2025,M. Cameron,"Tom Hanks, Chris Evans, Timothée Chalamet",movie,98,https://picsum.photos/seed/movie587/300/450,"A hollywood cinematic story of ambition, featuring a powerful ensemble cast and directed by M. Cameron."
588,Dhoom Rang (2020),Sci-Fi|Action|Drama,2020,Y. Chopra,"Priyanka Chopra, Deepika Padukone, Ranbir Kapoor",movie,188,https://picsum.photos/seed/movie588/300/450,"A bollywood cinematic story of courage, featuring a powerful ensemble cast and directed by Y. Chopra."
589,Pardesi Dhoop (2020),Romance|Drama,2020,K. Johar,"Ajay Devgn, Priyanka Chopra, Ranveer Singh",movie,146,https://picsum.photos/seed/movie589/300/450,"A bollywood cinematic story of ambition, featuring a powerful ensemble cast and directed by K. Johar."
590,Pardesi Dhoop (2009),Mystery|Comedy|Adventure,2009,V. Anand,"Ranbir Kapoor, Alia Bhatt, Deepika Padukone",tv_show,125,https://picsum.photos/seed/movie590/300/450,"A bollywood cinematic story of revenge, featuring a powerful ensemble cast and directed by V. Anand."
591,Lagaan Katha (2017),Thriller|Sci-Fi,2017,R. Kapoor,"Shraddha Kapoor, Shah Rukh Khan, Ranbir Kapoor",movie,171,https://picsum.photos/seed/movie591/300/450,"A bollywood cinematic story of redemption, featuring a powerful ensemble cast and directed by R. Kapoor."
592,Aashiq Rang (2025),Thriller|Romance|Action,2025,K. Johar,"Kareena Kapoor, Ajay Devgn, Shah Rukh Khan",movie,186,https://picsum.photos/seed/movie592/300/450,"A bollywood cinematic story of revenge, featuring a powerful ensemble cast and directed by K. Johar."
593,Royal Milan (2022),Sci-Fi|Comedy,2022,M. Hirani,"Ajay Devgn, Shah Rukh Khan, Amitabh Bachchan",movie,132,https://picsum.photos/seed/movie593/300/450,"A bollywood cinematic story of redemption, featuring a powerful ensemble cast and directed by M. Hirani."
594,Aashiq Rang (2013),Adventure|Comedy|Sci-Fi,2013,S. Bhatt,"Ranbir Kapoor, Deepika Padukone, Alia Bhatt",movie,96,https://picsum.photos/seed/movie594/300/450,"A bollywood cinematic story of redemption, featuring a powerful ensemble cast and directed by S. Bhatt."
595,Raja Sena (2012),Drama|Action|Sci-Fi,2012,R. Reddy,"Pooja Hegde, Samantha Ruth Prabhu, Allu Arjun",tv_show,181,https://picsum.photos/seed/movie595/300/450,"A tollywood cinematic story of redemption, featuring a powerful ensemble cast and directed by R. Reddy."
596,Final Kingdom (2021),Romance|Adventure|Thriller,2021,N. Burton,"Chris Evans, Timothée Chalamet, Leonardo DiCaprio",movie,126,https://picsum.photos/seed/movie596/300/450,"A hollywood cinematic story of revenge, featuring a powerful ensemble cast and directed by N. Burton."
597,Storm Frontier (2013),Comedy|Action,2013,G. Del Toro,"Zendaya, Brad Pitt, Tom Hanks",movie,115,https://picsum.photos/seed/movie597/300/450,"A hollywood cinematic story of courage, featuring a powerful ensemble cast and directed by G. Del Toro."
598,Dream Velugu (2009),Drama|Romance,2009,C. Tirumala,"Nayanthara, Pooja Hegde, Allu Arjun",tv_show,162,https://picsum.photos/seed/movie598/300/450,"A tollywood cinematic story of love, featuring a powerful ensemble cast and directed by C. Tirumala."
599,Nightfall Alliance (2021),Comedy|Mystery,2021,W. Anderson,"Chris Evans, Margot Robbie, Brad Pitt",movie,124,https://picsum.photos/seed/movie599/300/450,"A hollywood cinematic story of courage, featuring a powerful ensemble cast and directed by W. Anderson."
600,Storm Vikram (2012),Mystery|Drama,2012,C. Tirumala,"Samantha Ruth Prabhu, Nayanthara, Allu Arjun",movie,108,https://picsum.photos/seed/movie600/300/450,"A tollywood cinematic story of love, featuring a powerful ensemble cast and directed by C. Tirumala."
601,Eternal Dil (2022),Sci-Fi|Drama,2022,K. Johar,"Alia Bhatt, Kareena Kapoor, Deepika Padukone",movie,178,https://picsum.photos/seed/movie601/300/450,"A bollywood cinematic story of ambition, featuring a powerful ensemble cast and directed by K. Johar."
602,Power Vikram (2021),Action|Romance,2021,A. Srinivas,"Allu Arjun, N. T. Rama Rao, Anushka Shetty",movie,150,https://picsum.photos/seed/movie602/300/450,"A tollywood cinematic story of courage, featuring a powerful ensemble cast and directed by A. Srinivas."
603,Hero Sundari (2009),Mystery|Adventure|Romance,2009,R. Reddy,"Allu Arjun, Anushka Shetty, Pooja Hegde",movie,161,https://picsum.photos/seed/movie603/300/450,"A tollywood cinematic story of love, featuring a powerful ensemble cast and directed by R. Reddy."
604,Raja Nayak (2013),Drama|Romance,2013,P. Raghav,"Naga Chaitanya, Ram Charan, Nayanthara",movie,145,https://picsum.photos/seed/movie604/300/450,"A tollywood cinematic story of revenge, featuring a powerful ensemble cast and directed by P. Raghav."
605,Monsoon Katha (2009),Thriller|Romance|Sci-Fi,2009,Y. Chopra,"Kareena Kapoor, Amitabh Bachchan, Alia Bhatt",movie,123,https://picsum.photos/seed/movie605/300/450,"A bollywood cinematic story of family, featuring a powerful ensemble cast and directed by Y. Chopra."
606,Jungle Milan (2018),Comedy|Drama,2018,V. Anand,"Ranveer Singh, Ranbir Kapoor, Kareena Kapoor",movie,113,https://picsum.photos/seed/movie606/300/450,"A bollywood cinematic story of love, featuring a powerful ensemble cast and directed by V. Anand."
607,Eternal Milan (2022),Adventure|Sci-Fi|Thriller,2022,R. Shetty,"Deepika Padukone, Kareena Kapoor, Shah Rukh Khan",movie,153,https://picsum.photos/seed/movie607/300/450,"A bollywood cinematic story of love, featuring a powerful ensemble cast and directed by R. Shetty."
608,Dream Velugu (2011),Romance|Adventure,2011,T. Nag,"N. T. Rama Rao, Samantha Ruth Prabhu, Allu Arjun",movie,124,https://picsum.photos/seed/movie608/300/450,"A tollywood cinematic story of family, featuring a powerful ensemble cast and directed by T. Nag."
609,Crown Empire (2026),Comedy|Mystery,2026,R. Reddy,"Anushka Shetty, Prabhas, Pooja Hegde",movie,102,https://picsum.photos/seed/movie609/300/450,"A tollywood cinematic story of courage, featuring a powerful ensemble cast and directed by R. Reddy."
610,Neon Echo (2020),Action|Sci-Fi,2020,N. Burton,"Timothée Chalamet, Margot Robbie, Ryan Gosling",movie,180,https://picsum.photos/seed/movie610/300/450,"A hollywood cinematic story of redemption, featuring a powerful ensemble cast and directed by N. Burton."
611,Lagaan Ghar (2008),Comedy|Mystery,2008,M. Hirani,"Shah Rukh Khan, Kareena Kapoor, Alia Bhatt",movie,172,https://picsum.photos/seed/movie611/300/450,"A bollywood cinematic story of courage, featuring a powerful ensemble cast and directed by M. Hirani."
612,Raaj Love (2010),Thriller|Drama|Mystery,2010,Z. Ansari,"Shraddha Kapoor, Ajay Devgn, Deepika Padukone",movie,141,https://picsum.photos/seed/movie612/300/450,"A bollywood cinematic story of love, featuring a powerful ensemble cast and directed by Z. Ansari."
613,Final Heist (2013),Thriller|Comedy,2013,G. Del Toro,"Zendaya, Emma Stone, Leonardo DiCaprio",movie,184,https://picsum.photos/seed/movie613/300/450,"A hollywood cinematic story of courage, featuring a powerful ensemble cast and directed by G. Del Toro."
614,Crown Velugu (2019),Sci-Fi|Comedy|Mystery,2019,S. Kumar,"Ram Charan, Anushka Shetty, Samantha Ruth Prabhu",movie,166,https://picsum.photos/seed/movie614/300/450,"A tollywood cinematic story of ambition, featuring a powerful ensemble cast and directed by S. Kumar."
615,Golden Signal (2019),Action|Thriller,2019,P. Jackson,"Leonardo DiCaprio, Zendaya, Ana de Armas",movie,149,https://picsum.photos/seed/movie615/300/450,"A hollywood cinematic story of redemption, featuring a powerful ensemble cast and directed by P. Jackson."
616,Hidden Run (2023),Mystery|Action|Comedy,2023,J. Nolan,"Ana de Armas, Margot Robbie, Emma Stone",movie,106,https://picsum.photos/seed/movie616/300/450,"A hollywood cinematic story of redemption, featuring a powerful ensemble cast and directed by J. Nolan."
617,Pardesi Dil (2024),Drama|Thriller,2024,R. Shetty,"Amitabh Bachchan, Shah Rukh Khan, Deepika Padukone",movie,102,https://picsum.photos/seed/movie617/300/450,"A bollywood cinematic story of ambition, featuring a powerful ensemble cast and directed by R. Shetty."
618,Galaxy Sundari (2016),Sci-Fi|Drama,2016,T. Nag,"Allu Arjun, N. T. Rama Rao, Mahesh Babu",movie,140,https://picsum.photos/seed/movie618/300/450,"A tollywood cinematic story of love, featuring a powerful ensemble cast and directed by T. Nag."
619,Storm City (2018),Romance|Drama|Mystery,2018,P. Jackson,"Chris Evans, Timothée Chalamet, Emma Stone",movie,167,https://picsum.photos/seed/movie619/300/450,"A hollywood cinematic story of courage, featuring a powerful ensemble cast and directed by P. Jackson."
620,Vijay Vikram (2025),Romance|Adventure,2025,R. Reddy,"Mahesh Babu, Pooja Hegde, N. T. Rama Rao",movie,178,https://picsum.photos/seed/movie620/300/450,"A tollywood cinematic story of ambition, featuring a powerful ensemble cast and directed by R. Reddy."
621,Galaxy Sundari (2023),Drama|Sci-Fi|Mystery,2023,S. Rajamouli,"Nayanthara, Ram Charan, Pooja Hegde",movie,104,https://picsum.photos/seed/movie621/300/450,"A tollywood cinematic story of love, featuring a powerful ensemble cast and directed by S. Rajamouli."
622,Power Raja (2014),Drama|Romance,2014,B. Krishna,"Prabhas, Samantha Ruth Prabhu, Pooja Hegde",movie,108,https://picsum.photos/seed/movie622/300/450,"A tollywood cinematic story of ambition, featuring a powerful ensemble cast and directed by B. Krishna."
623,Saffron Rang (2013),Sci-Fi|Thriller,2013,Y. Chopra,"Kareena Kapoor, Shraddha Kapoor, Ranbir Kapoor",tv_show,127,https://picsum.photos/seed/movie623/300/450,"A bollywood cinematic story of family, featuring a powerful ensemble cast and directed by Y. Chopra."
624,Saffron Katha (2008),Action|Comedy|Mystery,2008,A. Khan,"Ajay Devgn, Shraddha Kapoor, Kareena Kapoor",movie,165,https://picsum.photos/seed/movie624/300/450,"A bollywood cinematic story of redemption, featuring a powerful ensemble cast and directed by A. Khan."
625,Victory Sena (2015),Drama|Romance|Adventure,2015,R. Reddy,"Anushka Shetty, Mahesh Babu, Pooja Hegde",movie,150,https://picsum.photos/seed/movie625/300/450,"A tollywood cinematic story of love, featuring a powerful ensemble cast and directed by R. Reddy."
626,Love Katha (2022),Sci-Fi|Romance,2022,R. Shetty,"Shah Rukh Khan, Ranveer Singh, Amitabh Bachchan",movie,154,https://picsum.photos/seed/movie626/300/450,"A bollywood cinematic story of revenge, featuring a powerful ensemble cast and directed by R. Shetty."
627,Victory Rangula (2022),Sci-Fi|Mystery|Drama,2022,V. Vamsi,"Allu Arjun, Pooja Hegde, Anushka Shetty",movie,126,https://picsum.photos/seed/movie627/300/450,"A tollywood cinematic story of redemption, featuring a powerful ensemble cast and directed by V. Vamsi."
628,Vijay Sena (2012),Mystery|Comedy,2012,V. Vamsi,"Samantha Ruth Prabhu, Prabhas, Naga Chaitanya",movie,116,https://picsum.photos/seed/movie628/300/450,"A tollywood cinematic story of family, featuring a powerful ensemble cast and directed by V. Vamsi."
629,Midnight Frontier (2016),Adventure|Comedy,2016,N. Burton,"Leonardo DiCaprio, Timothée Chalamet, Tom Hanks",movie,119,https://picsum.photos/seed/movie629/300/450,"A hollywood cinematic story of love, featuring a powerful ensemble cast and directed by N. Burton."
630,Power Sena (2016),Drama|Adventure,2016,T. Nag,"Ram Charan, Mahesh Babu, Allu Arjun",movie,146,https://picsum.photos/seed/movie630/300/450,"A tollywood cinematic story of ambition, featuring a powerful ensemble cast and directed by T. Nag."
631,Silver Kingdom (2011),Drama|Mystery,2011,J. Nolan,"Tom Hanks, Ana de Armas, Margot Robbie",tv_show,136,https://picsum.photos/seed/movie631/300/450,"A hollywood cinematic story of revenge, featuring a powerful ensemble cast and directed by J. Nolan."
632,Legend Sena (2024),Romance|Action|Drama,2024,B. Krishna,"N. T. Rama Rao, Prabhas, Ram Charan",movie,143,https://picsum.photos/seed/movie632/300/450,"A tollywood cinematic story of love, featuring a powerful ensemble cast and directed by B. Krishna."
633,Final Rise (2018),Adventure|Sci-Fi|Comedy,2018,S. Spielberg,"Ana de Armas, Leonardo DiCaprio, Margot Robbie",movie,175,https://picsum.photos/seed/movie633/300/450,"A hollywood cinematic story of revenge, featuring a powerful ensemble cast and directed by S. Spielberg."
634,Golden Alliance (2021),Sci-Fi|Mystery|Thriller,2021,D. Fincher,"Leonardo DiCaprio, Zendaya, Ana de Armas",movie,136,https://picsum.photos/seed/movie634/300/450,"A hollywood cinematic story of love, featuring a powerful ensemble cast and directed by D. Fincher."
635,Dream Love (2024),Romance|Comedy|Action,2024,A. Khan,"Deepika Padukone, Alia Bhatt, Ranbir Kapoor",movie,94,https://picsum.photos/seed/movie635/300/450,"A bollywood cinematic story of redemption, featuring a powerful ensemble cast and directed by A. Khan."
636,Raja Sundari (2009),Adventure|Romance|Action,2009,P. Raghav,"Allu Arjun, Pooja Hegde, Anushka Shetty",movie,157,https://picsum.photos/seed/movie636/300/450,"A tollywood cinematic story of family, featuring a powerful ensemble cast and directed by P. Raghav."
637,Nightfall Signal (2022),Comedy|Romance|Action,2022,D. Fincher,"Ana de Armas, Chris Evans, Ryan Gosling",movie,132,https://picsum.photos/seed/movie637/300/450,"A hollywood cinematic story of ambition, featuring a powerful ensemble cast and directed by D. Fincher."
638,Galaxy Velugu (2024),Adventure|Mystery|Sci-Fi,2024,P. Raghav,"Allu Arjun, Samantha Ruth Prabhu, N. T. Rama Rao",tv_show,93,https://picsum.photos/seed/movie638/300/450,"A tollywood cinematic story of family, featuring a powerful ensemble cast and directed by P. Raghav."
639,Legend Empire (2017),Thriller|Adventure|Sci-Fi,2017,C. Tirumala,"Anushka Shetty, N. T. Rama Rao, Mahesh Babu",movie,96,https://picsum.photos/seed/movie639/300/450,"A tollywood cinematic story of redemption, featuring a powerful ensemble cast and directed by C. Tirumala."
640,Velvet City (2026),Adventure|Romance,2026,C. Nolan,"Chris Evans, Ryan Gosling, Brad Pitt",movie,190,https://picsum.photos/seed/movie640/300/450,"A hollywood cinematic story of redemption, featuring a powerful ensemble cast and directed by C. Nolan."
641,Hero Velugu (2020),Adventure|Comedy,2020,P. Raghav,"Samantha Ruth Prabhu, N. T. Rama Rao, Ram Charan",movie,181,https://picsum.photos/seed/movie641/300/450,"A tollywood cinematic story of ambition, featuring a powerful ensemble cast and directed by P. Raghav."
642,Monsoon Rang (2009),Drama|Romance|Adventure,2009,R. Shetty,"Ranveer Singh, Kareena Kapoor, Priyanka Chopra",movie,165,https://picsum.photos/seed/movie642/300/450,"A bollywood cinematic story of family, featuring a powerful ensemble cast and directed by R. Shetty."
643,Diamond Vikram (2016),Mystery|Sci-Fi|Drama,2016,A. Srinivas,"Naga Chaitanya, Pooja Hegde, Nayanthara",movie,106,https://picsum.photos/seed/movie643/300/450,"A tollywood cinematic story of ambition, featuring a powerful ensemble cast and directed by A. Srinivas."
644,Storm Velugu (2024),Action|Adventure|Drama,2024,P. Raghav,"N. T. Rama Rao, Samantha Ruth Prabhu, Naga Chaitanya",movie,137,https://picsum.photos/seed/movie644/300/450,"A tollywood cinematic story of love, featuring a powerful ensemble cast and directed by P. Raghav."
645,Dream Vikram (2011),Drama|Romance,2011,S. Kumar,"Ram Charan, Allu Arjun, Mahesh Babu",movie,137,https://picsum.photos/seed/movie645/300/450,"A tollywood cinematic story of courage, featuring a powerful ensemble cast and directed by S. Kumar."
646,Lagaan Love (2012),Thriller|Drama|Mystery,2012,Y. Chopra,"Shraddha Kapoor, Ajay Devgn, Shah Rukh Khan",movie,152,https://picsum.photos/seed/movie646/300/450,"A bollywood cinematic story of love, featuring a powerful ensemble cast and directed by Y. Chopra."
647,Royal Frontier (2010),Adventure|Mystery|Comedy,2010,C. Nolan,"Zendaya, Chris Evans, Emma Stone",movie,182,https://picsum.photos/seed/movie647/300/450,"A hollywood cinematic story of family, featuring a powerful ensemble cast and directed by C. Nolan."
648,Golden Run (2024),Drama|Mystery|Thriller,2024,W. Anderson,"Chris Evans, Timothée Chalamet, Leonardo DiCaprio",movie,142,https://picsum.photos/seed/movie648/300/450,"A hollywood cinematic story of ambition, featuring a powerful ensemble cast and directed by W. Anderson."
649,Black Signal (2018),Romance|Adventure,2018,J. Nolan,"Tom Hanks, Chris Evans, Emma Stone",movie,170,https://picsum.photos/seed/movie649/300/450,"A hollywood cinematic story of redemption, featuring a powerful ensemble cast and directed by J. Nolan."
650,Lighthouse Rang (2025),Sci-Fi|Thriller,2025,A. Khan,"Priyanka Chopra, Ranbir Kapoor, Shah Rukh Khan",movie,105,https://picsum.photos/seed/movie650/300/450,"A bollywood cinematic story of redemption, featuring a powerful ensemble cast and directed by A. Khan."
